Txn_ID,Year,Month,Month_Num,Quarter,Market,Category,Brand,Channel,Volume_Units,Base_NR_AUD000,Trade_Promo_AUD000,Net_Revenue_AUD000,COGS_AUD000,Gross_Profit_AUD000,OPEX_AUD000,EBITDA_AUD000,GP_Margin_Pct,EBITDA_Margin_Pct,Type,Budget_NR_AUD000,Variance_NR_AUD000,Variance_Pct,PY_NR_AUD000,YoY_Growth_Pct
UL008648,2024,May,5,Q2,Vietnam,Foods & Refreshment,Hellmann's,Online,141.0,6.8,0.5,6.3,3.2,3.1,1.1,2.1,0.5,0.33,Actual,7.2,-0.9,-0.12,6.4,-0.01
UL008649,2024,May,5,Q2,Vietnam,Foods & Refreshment,Hellmann's,Pharmacy,88.0,4.3,0.4,3.9,1.9,2.0,0.7,1.3,0.51,0.33,Actual,4.3,-0.4,-0.1,4.0,-0.03
UL008650,2024,May,5,Q2,Vietnam,Foods & Refreshment,Hellmann's,Foodservice,58.0,2.8,0.3,2.5,1.2,1.3,0.4,0.8,0.51,0.33,Actual,2.9,-0.4,-0.13,2.6,-0.03
UL008651,2024,May,5,Q2,Vietnam,Foods & Refreshment,Lipton,Supermarket,224.0,11.3,1.2,10.1,5.2,4.9,1.8,3.1,0.48,0.31,Actual,11.4,-1.3,-0.11,10.5,-0.04
UL008652,2024,May,5,Q2,Vietnam,Foods & Refreshment,Lipton,Convenience,125.0,6.5,0.5,6.0,2.9,3.1,1.0,2.1,0.51,0.35,Actual,6.6,-0.6,-0.09,6.1,-0.02
UL008653,2024,May,5,Q2,Vietnam,Foods & Refreshment,Lipton,Online,126.0,6.1,0.5,5.6,2.8,2.8,0.9,1.9,0.5,0.33,Actual,6.0,-0.4,-0.07,5.7,-0.02
UL008654,2024,May,5,Q2,Vietnam,Foods & Refreshment,Lipton,Pharmacy,76.0,3.7,0.3,3.4,1.7,1.7,0.6,1.1,0.49,0.32,Actual,3.6,-0.2,-0.06,3.4,-0.02
UL008655,2024,May,5,Q2,Vietnam,Foods & Refreshment,Lipton,Foodservice,51.0,2.5,0.2,2.3,1.1,1.2,0.4,0.8,0.52,0.35,Actual,2.4,-0.1,-0.05,2.3,-0.01
UL008656,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Dove,Supermarket,295.0,15.7,1.6,14.2,7.2,7.0,2.3,4.6,0.49,0.33,Actual,17.0,-2.8,-0.17,14.7,-0.03
UL008657,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Dove,Convenience,171.0,9.0,0.9,8.1,3.9,4.2,1.4,2.8,0.52,0.35,Actual,9.8,-1.8,-0.18,8.4,-0.04
UL008658,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Dove,Online,184.0,8.9,0.9,8.0,3.9,4.1,1.3,2.8,0.51,0.35,Actual,8.9,-0.9,-0.1,8.3,-0.03
UL008659,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Dove,Pharmacy,98.0,4.8,0.5,4.3,2.3,2.1,0.7,1.4,0.48,0.31,Actual,5.4,-1.0,-0.19,4.5,-0.04
UL008660,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Dove,Foodservice,68.0,3.5,0.3,3.1,1.6,1.5,0.5,1.0,0.49,0.33,Actual,3.6,-0.4,-0.12,3.2,-0.03
UL008661,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Lux,Supermarket,256.0,12.1,0.9,11.2,5.7,5.5,1.9,3.6,0.49,0.32,Actual,12.1,-0.9,-0.08,11.3,-0.01
UL008662,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Lux,Convenience,141.0,7.1,0.7,6.5,3.2,3.3,1.1,2.2,0.51,0.34,Actual,7.0,-0.6,-0.08,6.6,-0.03
UL008663,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Lux,Online,133.0,6.5,0.7,5.9,2.9,3.0,1.0,2.0,0.51,0.34,Actual,6.4,-0.5,-0.08,6.1,-0.03
UL008664,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Lux,Pharmacy,78.0,3.8,0.4,3.4,1.7,1.8,0.6,1.2,0.51,0.35,Actual,3.8,-0.4,-0.1,3.6,-0.03
UL008665,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Lux,Foodservice,49.0,2.6,0.3,2.3,1.2,1.2,0.4,0.7,0.5,0.32,Actual,2.6,-0.2,-0.09,2.4,-0.03
UL008666,2024,May,5,Q2,Vietnam,Beauty & Personal Care,TRESemmé,Supermarket,203.0,9.9,0.8,9.1,4.6,4.5,1.5,3.0,0.5,0.33,Actual,10.7,-1.6,-0.15,9.2,-0.01
UL008667,2024,May,5,Q2,Vietnam,Beauty & Personal Care,TRESemmé,Convenience,107.0,5.6,0.6,5.0,2.5,2.5,0.8,1.7,0.5,0.33,Actual,6.2,-1.2,-0.19,5.2,-0.04
UL008668,2024,May,5,Q2,Vietnam,Beauty & Personal Care,TRESemmé,Online,114.0,5.6,0.5,5.1,2.5,2.6,0.8,1.7,0.51,0.34,Actual,5.6,-0.6,-0.1,5.2,-0.03
UL008669,2024,May,5,Q2,Vietnam,Beauty & Personal Care,TRESemmé,Pharmacy,58.0,3.1,0.3,2.8,1.4,1.4,0.4,0.9,0.49,0.33,Actual,3.4,-0.6,-0.18,2.9,-0.05
UL008670,2024,May,5,Q2,Vietnam,Beauty & Personal Care,TRESemmé,Foodservice,46.0,2.3,0.2,2.1,1.1,1.0,0.4,0.6,0.49,0.31,Actual,2.3,-0.2,-0.07,2.1,-0.02
UL008671,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Vaseline,Supermarket,162.0,7.8,0.8,7.0,3.4,3.6,1.2,2.3,0.51,0.34,Actual,8.7,-1.7,-0.2,7.3,-0.04
UL008672,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Vaseline,Convenience,103.0,5.2,0.4,4.8,2.4,2.3,0.8,1.6,0.49,0.33,Actual,5.1,-0.3,-0.05,4.8,-0.01
UL008673,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Vaseline,Online,95.0,4.5,0.4,4.1,2.2,2.0,0.7,1.3,0.48,0.31,Actual,4.6,-0.5,-0.1,4.2,-0.01
UL008674,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Vaseline,Pharmacy,57.0,2.7,0.2,2.5,1.3,1.2,0.4,0.8,0.48,0.32,Actual,2.8,-0.3,-0.1,2.5,-0.02
UL008675,2024,May,5,Q2,Vietnam,Beauty & Personal Care,Vaseline,Foodservice,33.0,1.7,0.2,1.6,0.8,0.8,0.3,0.5,0.51,0.34,Actual,1.8,-0.3,-0.14,1.6,-0.02
UL008676,2024,May,5,Q2,Vietnam,Home Care,Surf,Supermarket,296.0,15.9,1.6,14.3,7.3,7.0,2.5,4.5,0.49,0.31,Actual,17.0,-2.8,-0.16,14.8,-0.04
UL008677,2024,May,5,Q2,Vietnam,Home Care,Surf,Convenience,217.0,10.2,0.8,9.4,4.5,4.9,1.6,3.3,0.52,0.35,Actual,9.9,-0.4,-0.04,9.5,-0.01
UL008678,2024,May,5,Q2,Vietnam,Home Care,Surf,Online,172.0,8.7,0.9,7.8,3.8,4.0,1.3,2.6,0.51,0.34,Actual,9.0,-1.2,-0.13,8.1,-0.04
UL008679,2024,May,5,Q2,Vietnam,Home Care,Surf,Pharmacy,102.0,5.4,0.5,4.8,2.4,2.4,0.8,1.6,0.51,0.33,Actual,5.4,-0.6,-0.11,5.0,-0.04
UL008680,2024,May,5,Q2,Vietnam,Home Care,Surf,Foodservice,67.0,3.5,0.3,3.2,1.6,1.5,0.5,1.0,0.48,0.32,Actual,3.6,-0.4,-0.12,3.2,-0.02
UL008681,2024,May,5,Q2,Vietnam,Home Care,Domestos,Supermarket,204.0,10.8,1.1,9.7,4.9,4.8,1.6,3.1,0.49,0.32,Actual,11.4,-1.7,-0.15,10.1,-0.04
UL008682,2024,May,5,Q2,Vietnam,Home Care,Domestos,Convenience,140.0,6.7,0.6,6.1,3.1,2.9,1.0,1.9,0.48,0.31,Actual,6.6,-0.5,-0.08,6.2,-0.03
UL008683,2024,May,5,Q2,Vietnam,Home Care,Domestos,Online,121.0,5.7,0.5,5.2,2.7,2.6,0.9,1.7,0.49,0.32,Actual,6.0,-0.8,-0.13,5.3,-0.02
UL008684,2024,May,5,Q2,Vietnam,Home Care,Domestos,Pharmacy,68.0,3.6,0.4,3.3,1.6,1.6,0.5,1.1,0.5,0.34,Actual,3.6,-0.3,-0.1,3.4,-0.04
UL008685,2024,May,5,Q2,Vietnam,Home Care,Domestos,Foodservice,45.0,2.2,0.2,2.1,1.1,1.0,0.4,0.6,0.48,0.3,Actual,2.4,-0.3,-0.14,2.1,-0.02
UL008686,2024,May,5,Q2,Vietnam,Home Care,Comfort,Supermarket,165.0,8.4,0.8,7.5,3.9,3.6,1.3,2.3,0.48,0.3,Actual,9.5,-1.9,-0.2,7.8,-0.04
UL008687,2024,May,5,Q2,Vietnam,Home Care,Comfort,Convenience,101.0,5.1,0.4,4.6,2.3,2.3,0.8,1.5,0.5,0.32,Actual,5.5,-0.9,-0.16,4.7,-0.02
UL008688,2024,May,5,Q2,Vietnam,Home Care,Comfort,Online,95.0,4.9,0.5,4.4,2.3,2.1,0.7,1.4,0.48,0.32,Actual,5.0,-0.6,-0.12,4.6,-0.03
UL008689,2024,May,5,Q2,Vietnam,Home Care,Comfort,Pharmacy,61.0,3.0,0.3,2.7,1.4,1.3,0.5,0.9,0.49,0.32,Actual,3.0,-0.3,-0.11,2.8,-0.03
UL008690,2024,May,5,Q2,Vietnam,Home Care,Comfort,Foodservice,37.0,2.0,0.2,1.8,0.9,0.9,0.3,0.6,0.49,0.31,Actual,2.0,-0.2,-0.11,1.8,-0.03
UL008691,2024,May,5,Q2,Vietnam,Ice Cream,Magnum,Supermarket,270.0,13.0,1.0,12.0,5.8,6.2,2.2,4.0,0.52,0.34,Actual,14.1,-2.1,-0.15,12.1,-0.01
UL008692,2024,May,5,Q2,Vietnam,Ice Cream,Magnum,Convenience,147.0,7.4,0.6,6.7,3.3,3.4,1.1,2.3,0.51,0.34,Actual,8.2,-1.4,-0.17,6.9,-0.02
UL008693,2024,May,5,Q2,Vietnam,Ice Cream,Magnum,Online,144.0,6.8,0.6,6.2,3.1,3.2,1.1,2.1,0.51,0.33,Actual,7.4,-1.2,-0.16,6.3,-0.02
UL008694,2024,May,5,Q2,Vietnam,Ice Cream,Magnum,Pharmacy,83.0,4.1,0.4,3.7,1.8,1.9,0.6,1.3,0.51,0.35,Actual,4.5,-0.7,-0.16,3.8,-0.02
UL008695,2024,May,5,Q2,Vietnam,Ice Cream,Magnum,Foodservice,65.0,3.0,0.3,2.8,1.4,1.4,0.5,0.9,0.48,0.32,Actual,3.0,-0.2,-0.06,2.8,-0.02
UL008696,2024,May,5,Q2,Vietnam,Ice Cream,Cornetto,Supermarket,229.0,11.2,1.0,10.3,5.0,5.2,1.7,3.5,0.51,0.34,Actual,11.5,-1.3,-0.11,10.5,-0.02
UL008697,2024,May,5,Q2,Vietnam,Ice Cream,Cornetto,Convenience,133.0,6.9,0.6,6.3,3.3,3.1,1.0,2.0,0.48,0.32,Actual,6.7,-0.3,-0.05,6.5,-0.02
UL008698,2024,May,5,Q2,Vietnam,Ice Cream,Cornetto,Online,123.0,6.2,0.6,5.7,2.9,2.8,0.9,1.9,0.5,0.33,Actual,6.1,-0.4,-0.07,5.8,-0.03
UL008699,2024,May,5,Q2,Vietnam,Ice Cream,Cornetto,Pharmacy,63.0,3.3,0.3,3.0,1.5,1.5,0.5,1.0,0.51,0.34,Actual,3.6,-0.7,-0.19,3.1,-0.03
UL008700,2024,May,5,Q2,Vietnam,Ice Cream,Cornetto,Foodservice,43.0,2.2,0.2,1.9,1.0,0.9,0.3,0.6,0.49,0.31,Actual,2.4,-0.5,-0.21,2.0,-0.04
UL008701,2024,Jun,6,Q2,Australia,Foods & Refreshment,Knorr,Supermarket,1430.0,68.9,5.7,63.2,30.7,32.6,10.8,21.8,0.52,0.35,Actual,72.0,-8.8,-0.12,64.3,-0.02
UL008702,2024,Jun,6,Q2,Australia,Foods & Refreshment,Knorr,Convenience,826.0,39.8,4.1,35.7,18.4,17.3,5.9,11.5,0.49,0.32,Actual,41.7,-6.0,-0.14,37.1,-0.04
UL008703,2024,Jun,6,Q2,Australia,Foods & Refreshment,Knorr,Online,687.0,33.7,3.2,30.6,16.0,14.6,5.1,9.5,0.48,0.31,Actual,37.9,-7.3,-0.19,31.5,-0.03
UL008704,2024,Jun,6,Q2,Australia,Foods & Refreshment,Knorr,Pharmacy,412.0,21.0,1.7,19.4,9.7,9.6,3.4,6.3,0.5,0.32,Actual,22.7,-3.4,-0.15,19.6,-0.01
UL008705,2024,Jun,6,Q2,Australia,Foods & Refreshment,Knorr,Foodservice,314.0,15.4,1.3,14.1,7.3,6.8,2.4,4.5,0.48,0.32,Actual,15.2,-1.1,-0.07,14.4,-0.02
UL008706,2024,Jun,6,Q2,Australia,Foods & Refreshment,Hellmann's,Supermarket,937.0,47.9,4.6,43.4,22.7,20.6,7.6,13.0,0.48,0.3,Actual,48.0,-4.6,-0.1,44.7,-0.03
UL008707,2024,Jun,6,Q2,Australia,Foods & Refreshment,Hellmann's,Convenience,535.0,25.9,2.7,23.2,11.5,11.7,4.0,7.7,0.5,0.33,Actual,27.8,-4.6,-0.17,24.2,-0.04
UL008708,2024,Jun,6,Q2,Australia,Foods & Refreshment,Hellmann's,Online,425.0,22.6,2.4,20.2,10.5,9.8,3.4,6.3,0.48,0.31,Actual,25.3,-5.0,-0.2,21.1,-0.04
UL008709,2024,Jun,6,Q2,Australia,Foods & Refreshment,Hellmann's,Pharmacy,303.0,14.9,1.6,13.3,6.5,6.8,2.2,4.6,0.51,0.34,Actual,15.2,-1.9,-0.12,13.9,-0.04
UL008710,2024,Jun,6,Q2,Australia,Foods & Refreshment,Hellmann's,Foodservice,179.0,9.1,0.7,8.4,4.3,4.1,1.4,2.7,0.49,0.32,Actual,10.1,-1.8,-0.17,8.5,-0.01
UL008711,2024,Jun,6,Q2,Australia,Foods & Refreshment,Lipton,Supermarket,707.0,36.1,3.2,32.9,16.7,16.2,5.8,10.5,0.49,0.32,Actual,40.0,-7.1,-0.18,33.7,-0.02
UL008712,2024,Jun,6,Q2,Australia,Foods & Refreshment,Lipton,Convenience,420.0,22.0,2.1,19.9,10.0,9.9,3.3,6.6,0.5,0.33,Actual,23.2,-3.3,-0.14,20.5,-0.03
UL008713,2024,Jun,6,Q2,Australia,Foods & Refreshment,Lipton,Online,379.0,18.7,1.6,17.2,8.5,8.6,3.0,5.7,0.5,0.33,Actual,21.0,-3.9,-0.19,17.5,-0.02
UL008714,2024,Jun,6,Q2,Australia,Foods & Refreshment,Lipton,Pharmacy,219.0,11.4,1.2,10.2,5.0,5.2,1.7,3.5,0.51,0.34,Actual,12.6,-2.4,-0.19,10.6,-0.04
UL008715,2024,Jun,6,Q2,Australia,Foods & Refreshment,Lipton,Foodservice,160.0,7.8,0.8,7.0,3.4,3.6,1.2,2.4,0.51,0.34,Actual,8.4,-1.4,-0.17,7.2,-0.03
UL008716,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Dove,Supermarket,1104.0,53.0,4.9,48.2,23.2,24.9,8.0,16.9,0.52,0.35,Actual,59.7,-11.6,-0.19,49.4,-0.03
UL008717,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Dove,Convenience,622.0,31.1,3.4,27.7,13.8,13.9,4.6,9.3,0.5,0.33,Actual,34.6,-6.8,-0.2,29.0,-0.05
UL008718,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Dove,Online,583.0,28.6,2.4,26.2,12.7,13.5,4.3,9.2,0.51,0.35,Actual,31.4,-5.2,-0.17,26.7,-0.02
UL008719,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Dove,Pharmacy,341.0,16.8,1.6,15.1,7.4,7.7,2.7,5.0,0.51,0.33,Actual,18.9,-3.7,-0.2,15.6,-0.03
UL008720,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Dove,Foodservice,216.0,11.2,1.0,10.2,5.2,5.1,1.7,3.4,0.5,0.33,Actual,12.6,-2.3,-0.19,10.5,-0.02
UL008721,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Lux,Supermarket,758.0,38.0,3.5,34.5,16.7,17.8,6.1,11.7,0.52,0.34,Actual,42.7,-8.2,-0.19,35.4,-0.03
UL008722,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Lux,Convenience,446.0,22.6,2.2,20.4,10.5,9.9,3.6,6.2,0.48,0.31,Actual,24.7,-4.3,-0.17,21.1,-0.03
UL008723,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Lux,Online,437.0,23.1,2.2,21.0,10.8,10.2,3.5,6.6,0.49,0.32,Actual,22.5,-1.5,-0.07,21.6,-0.03
UL008724,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Lux,Pharmacy,270.0,13.3,1.4,11.8,6.1,5.7,2.1,3.6,0.48,0.31,Actual,13.5,-1.7,-0.12,12.4,-0.05
UL008725,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Lux,Foodservice,184.0,9.2,0.8,8.4,4.1,4.3,1.4,2.9,0.51,0.35,Actual,9.0,-0.6,-0.07,8.6,-0.03
UL008726,2024,Jun,6,Q2,Australia,Beauty & Personal Care,TRESemmé,Supermarket,767.0,37.4,3.7,33.7,16.3,17.3,5.5,11.8,0.52,0.35,Actual,37.5,-3.9,-0.1,34.8,-0.03
UL008727,2024,Jun,6,Q2,Australia,Beauty & Personal Care,TRESemmé,Convenience,403.0,19.5,1.7,17.8,8.6,9.1,3.1,6.0,0.51,0.34,Actual,21.7,-4.0,-0.18,18.2,-0.02
UL008728,2024,Jun,6,Q2,Australia,Beauty & Personal Care,TRESemmé,Online,378.0,18.9,2.0,16.9,8.8,8.1,2.9,5.2,0.48,0.31,Actual,19.8,-2.9,-0.15,17.6,-0.04
UL008729,2024,Jun,6,Q2,Australia,Beauty & Personal Care,TRESemmé,Pharmacy,237.0,11.6,1.0,10.6,5.3,5.2,1.9,3.4,0.5,0.32,Actual,11.9,-1.3,-0.11,10.8,-0.02
UL008730,2024,Jun,6,Q2,Australia,Beauty & Personal Care,TRESemmé,Foodservice,157.0,7.6,0.7,6.9,3.6,3.3,1.2,2.1,0.48,0.31,Actual,7.9,-1.0,-0.12,7.1,-0.02
UL008731,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Vaseline,Supermarket,575.0,28.0,2.8,25.2,12.7,12.5,4.4,8.1,0.5,0.32,Actual,30.7,-5.5,-0.18,26.1,-0.04
UL008732,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Vaseline,Convenience,326.0,16.2,1.3,14.9,7.7,7.2,2.7,4.6,0.49,0.31,Actual,17.8,-2.9,-0.16,15.1,-0.01
UL008733,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Vaseline,Online,310.0,15.2,1.6,13.6,6.8,6.8,2.2,4.6,0.5,0.34,Actual,16.2,-2.6,-0.16,14.1,-0.04
UL008734,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Vaseline,Pharmacy,195.0,9.9,0.8,9.1,4.5,4.6,1.5,3.2,0.51,0.35,Actual,9.7,-0.6,-0.06,9.2,-0.01
UL008735,2024,Jun,6,Q2,Australia,Beauty & Personal Care,Vaseline,Foodservice,119.0,6.1,0.6,5.6,2.8,2.8,1.0,1.8,0.5,0.33,Actual,6.5,-0.9,-0.14,5.7,-0.03
UL008736,2024,Jun,6,Q2,Australia,Home Care,Surf,Supermarket,1162.0,59.4,6.0,53.4,27.8,25.6,9.0,16.6,0.48,0.31,Actual,60.0,-6.6,-0.11,55.4,-0.04
UL008737,2024,Jun,6,Q2,Australia,Home Care,Surf,Convenience,658.0,33.8,3.1,30.7,16.1,14.6,5.1,9.5,0.48,0.31,Actual,34.7,-4.1,-0.12,31.5,-0.03
UL008738,2024,Jun,6,Q2,Australia,Home Care,Surf,Online,583.0,28.5,2.8,25.7,13.2,12.5,4.4,8.1,0.49,0.32,Actual,31.6,-5.9,-0.19,26.6,-0.03
UL008739,2024,Jun,6,Q2,Australia,Home Care,Surf,Pharmacy,406.0,19.6,2.1,17.5,9.0,8.5,3.1,5.4,0.48,0.31,Actual,18.9,-1.5,-0.08,18.3,-0.04
UL008740,2024,Jun,6,Q2,Australia,Home Care,Surf,Foodservice,271.0,13.0,1.4,11.7,5.8,5.8,2.1,3.8,0.5,0.32,Actual,12.6,-1.0,-0.08,12.2,-0.04
UL008741,2024,Jun,6,Q2,Australia,Home Care,Domestos,Supermarket,780.0,40.8,4.1,36.7,18.3,18.4,6.4,12.0,0.5,0.33,Actual,40.0,-3.3,-0.08,38.0,-0.04
UL008742,2024,Jun,6,Q2,Australia,Home Care,Domestos,Convenience,477.0,23.8,2.0,21.8,11.3,10.5,3.9,6.7,0.48,0.31,Actual,23.2,-1.3,-0.06,22.2,-0.02
UL008743,2024,Jun,6,Q2,Australia,Home Care,Domestos,Online,448.0,21.5,2.0,19.5,9.8,9.7,3.2,6.5,0.5,0.34,Actual,21.0,-1.6,-0.08,20.0,-0.03
UL008744,2024,Jun,6,Q2,Australia,Home Care,Domestos,Pharmacy,264.0,13.0,1.4,11.6,6.0,5.7,1.9,3.7,0.49,0.32,Actual,12.6,-1.0,-0.08,12.2,-0.05
UL008745,2024,Jun,6,Q2,Australia,Home Care,Domestos,Foodservice,153.0,7.5,0.8,6.7,3.4,3.3,1.1,2.2,0.49,0.33,Actual,8.4,-1.7,-0.21,7.0,-0.04
UL008746,2024,Jun,6,Q2,Australia,Home Care,Comfort,Supermarket,624.0,31.7,2.5,29.2,14.1,15.2,4.9,10.3,0.52,0.35,Actual,33.3,-4.1,-0.12,29.6,-0.01
UL008747,2024,Jun,6,Q2,Australia,Home Care,Comfort,Convenience,359.0,18.2,1.8,16.4,8.4,7.9,2.8,5.1,0.49,0.31,Actual,19.3,-2.9,-0.15,16.9,-0.03
UL008748,2024,Jun,6,Q2,Australia,Home Care,Comfort,Online,342.0,18.0,1.8,16.2,8.5,7.8,2.6,5.2,0.48,0.32,Actual,17.5,-1.3,-0.08,16.8,-0.03
UL008749,2024,Jun,6,Q2,Australia,Home Care,Comfort,Pharmacy,194.0,10.2,0.9,9.3,4.5,4.8,1.6,3.3,0.52,0.35,Actual,10.5,-1.2,-0.12,9.5,-0.02
UL008750,2024,Jun,6,Q2,Australia,Home Care,Comfort,Foodservice,123.0,6.4,0.5,5.8,2.8,3.0,1.0,2.0,0.51,0.34,Actual,7.0,-1.2,-0.17,5.9,-0.02
UL008751,2024,Jun,6,Q2,Australia,Ice Cream,Magnum,Supermarket,956.0,46.9,4.7,42.2,20.7,21.5,6.9,14.5,0.51,0.35,Actual,49.6,-7.4,-0.15,43.7,-0.04
UL008752,2024,Jun,6,Q2,Australia,Ice Cream,Magnum,Convenience,537.0,28.4,2.7,25.7,13.4,12.3,4.2,8.0,0.48,0.31,Actual,28.7,-3.0,-0.11,26.5,-0.03
UL008753,2024,Jun,6,Q2,Australia,Ice Cream,Magnum,Online,565.0,26.7,2.1,24.6,12.8,11.8,4.1,7.8,0.48,0.32,Actual,26.1,-1.5,-0.06,24.9,-0.01
UL008754,2024,Jun,6,Q2,Australia,Ice Cream,Magnum,Pharmacy,314.0,16.1,1.7,14.4,7.6,6.9,2.5,4.4,0.48,0.31,Actual,15.7,-1.2,-0.08,15.0,-0.04
UL008755,2024,Jun,6,Q2,Australia,Ice Cream,Magnum,Foodservice,212.0,10.2,0.8,9.4,4.6,4.8,1.7,3.1,0.51,0.33,Actual,10.4,-1.1,-0.1,9.5,-0.01
UL008756,2024,Jun,6,Q2,Australia,Ice Cream,Cornetto,Supermarket,736.0,37.5,3.2,34.3,16.7,17.6,5.7,11.9,0.51,0.35,Actual,40.5,-6.2,-0.15,35.0,-0.02
UL008757,2024,Jun,6,Q2,Australia,Ice Cream,Cornetto,Convenience,441.0,21.3,1.7,19.6,9.8,9.7,3.3,6.4,0.5,0.33,Actual,23.5,-3.9,-0.17,19.8,-0.01
UL008758,2024,Jun,6,Q2,Australia,Ice Cream,Cornetto,Online,392.0,19.4,1.5,17.9,8.8,9.1,2.9,6.2,0.51,0.35,Actual,21.3,-3.5,-0.16,18.1,-0.01
UL008759,2024,Jun,6,Q2,Australia,Ice Cream,Cornetto,Pharmacy,231.0,12.1,1.1,11.0,5.7,5.3,1.8,3.5,0.49,0.32,Actual,12.8,-1.8,-0.14,11.3,-0.03
UL008760,2024,Jun,6,Q2,Australia,Ice Cream,Cornetto,Foodservice,158.0,8.0,0.7,7.3,3.6,3.7,1.2,2.5,0.51,0.34,Actual,8.5,-1.2,-0.14,7.5,-0.02
UL008761,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Knorr,Supermarket,526.0,25.9,2.0,23.8,12.3,11.5,4.2,7.4,0.48,0.31,Actual,28.8,-5.0,-0.17,24.1,-0.01
UL008762,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Knorr,Convenience,342.0,17.1,1.3,15.8,8.2,7.6,2.8,4.8,0.48,0.3,Actual,16.7,-0.9,-0.05,16.0,-0.01
UL008763,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Knorr,Online,318.0,15.3,1.6,13.6,7.0,6.7,2.4,4.3,0.49,0.31,Actual,15.2,-1.5,-0.1,14.2,-0.04
UL008764,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Knorr,Pharmacy,173.0,9.0,0.8,8.3,4.1,4.2,1.4,2.8,0.51,0.33,Actual,9.1,-0.8,-0.09,8.4,-0.02
UL008765,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Knorr,Foodservice,129.0,6.1,0.5,5.6,2.9,2.7,1.0,1.7,0.48,0.31,Actual,6.1,-0.5,-0.08,5.7,-0.01
UL008766,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Hellmann's,Supermarket,360.0,17.6,1.5,16.0,8.4,7.7,2.6,5.0,0.48,0.31,Actual,19.2,-3.2,-0.17,16.4,-0.02
UL008767,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Hellmann's,Convenience,208.0,10.9,1.0,9.9,4.9,5.0,1.7,3.3,0.51,0.33,Actual,11.1,-1.2,-0.11,10.1,-0.03
UL008768,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Hellmann's,Online,192.0,9.9,1.0,8.9,4.7,4.3,1.5,2.8,0.48,0.31,Actual,10.1,-1.2,-0.12,9.3,-0.04
UL008769,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Hellmann's,Pharmacy,112.0,5.8,0.5,5.4,2.7,2.6,0.9,1.8,0.49,0.33,Actual,6.1,-0.7,-0.12,5.4,-0.01
UL008770,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Hellmann's,Foodservice,76.0,4.0,0.4,3.6,1.9,1.8,0.6,1.1,0.48,0.31,Actual,4.0,-0.4,-0.1,3.8,-0.03
UL008771,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Lipton,Supermarket,287.0,15.3,1.5,13.8,7.1,6.8,2.3,4.5,0.49,0.32,Actual,16.0,-2.2,-0.14,14.3,-0.03
UL008772,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Lipton,Convenience,179.0,9.4,1.0,8.4,4.4,4.0,1.5,2.6,0.48,0.31,Actual,9.3,-0.9,-0.09,8.7,-0.04
UL008773,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Lipton,Online,171.0,8.7,0.8,8.0,4.0,4.0,1.3,2.6,0.5,0.33,Actual,8.4,-0.5,-0.05,8.2,-0.02
UL008774,2024,Jun,6,Q2,New Zealand,Foods & Refreshment,Lipton,Pharmacy,108.0,5.1,0.5,4.7,2.4,2.3,0.8,1.5,0.5,0.33,Actual,5.1,-0.4,-0.07,4.8,-0.02
